State,County,FIPS,DispenseRatePer100,Year
IN,St. Joseph County,18141,69,2019
IN,Scott County,18143,136.6,2019
IN,Shelby County,18145,34.2,2019
IN,Spencer County,18147,19.1,2019
IN,Starke County,18149,52.8,2019
IN,Steuben County,18151,32.3,2019
IN,Sullivan County,18153,50.8,2019
IN,Switzerland County,18155,8.7,2019
IN,Tippecanoe County,18157,62.5,2019
IN,Tipton County,18159,26.5,2019
IN,Union County,18161,18,2019
IN,Vanderburgh County,18163,149.8,2019
IN,Vermillion County,18165,26.7,2019
IN,Vigo County,18167,89,2019
IN,Wabash County,18169,24.6,2019
IN,Warren County,18171,4.7,2019
IN,Warrick County,18173,64.9,2019
IN,Washington County,18175,42.2,2019
IN,Wayne County,18177,81.8,2019
IN,Wells County,18179,44.5,2019
IN,White County,18181,13.4,2019
IN,Whitley County,18183,21,2019
IA,Adair County,19001,16.5,2019
IA,Adams County,19003,16.8,2019
IA,Allamakee County,19005,29.7,2019
IA,Appanoose County,19007,46,2019
IA,Audubon County,19009,40.2,2019
IA,Benton County,19011,11.9,2019
IA,Black Hawk County,19013,60.1,2019
IA,Boone County,19015,25.6,2019
IA,Bremer County,19017,25.9,2019
IA,Buchanan County,19019,16.1,2019
IA,Buena Vista County,19021,21.6,2019
IA,Butler County,19023,13.5,2019
IA,Calhoun County,19025,54.6,2019
IA,Carroll County,19027,47.7,2019
IA,Cass County,19029,49.7,2019
IA,Cedar County,19031,18.4,2019
